26.10.2016	1	62,04800
27.10.2016	1	62,25970
28.10.2016	1	63,03990
29.10.2016	1	62,90370
1.11.2016	1	63,21740
2.11.2016	1	63,20250
3.11.2016	1	63,41660
4.11.2016	1	63,50430
8.11.2016	1	63,90740
9.11.2016	1	63,73640
10.11.2016	1	63,89280
11.11.2016	1	63,41610
12.11.2016	1	65,21670
15.11.2016	1	65,85910
16.11.2016	1	65,55480
17.11.2016	1	64,54630
18.11.2016	1	64,91540
19.11.2016	1	65,10230
22.11.2016	1	64,35800
23.11.2016	1	63,62820
24.11.2016	1	64,00870
25.11.2016	1	64,62790
26.11.2016	1	64,61740
29.11.2016	1	64,91530
30.11.2016	1	64,94490
1.12.2016	1	65,23820
2.12.2016	1	63,68070
3.12.2016	1	64,15280
6.12.2016	1	63,92420
7.12.2016	1	63,87410
8.12.2016	1	63,91140
9.12.2016	1	63,39010
10.12.2016	1	63,30280
13.12.2016	1	61,58040
14.12.2016	1	61,06900
15.12.2016	1	60,80790
16.12.2016	1	61,63680
17.12.2016	1	61,75150
20.12.2016	1	61,79310
21.12.2016	1	61,79670
22.12.2016	1	61,10920
23.12.2016	1	60,86410
24.12.2016	1	60,85280
27.12.2016	1	60,90840
28.12.2016	1	60,85870
29.12.2016	1	60,66690
30.12.2016	1	60,27300
31.12.2016	1	60,65690
10.01.2017	1	59,8961
11.01.2017	1	59,9533
12.01.2017	1	60,1614
13.01.2017	1	59,4978
14.01.2017	1	59,37
17.01.2017	1	59,6067
18.01.2017	1	59,4015
19.01.2017	1	59,183
20.01.2017	1	59,3521
21.01.2017	1	59,6697
24.01.2017	1	59,5034
25.01.2017	1	59,2168
26.01.2017	1	59,1489
27.01.2017	1	59,6356
28.01.2017	1	60,3196
31.01.2017	1	60,1618
01.02.2017	1	60,0851
02.02.2017	1	60,3099
03.02.2017	1	59,9858
04.02.2017	1	59,3137
07.02.2017	1	58,7121
08.02.2017	1	59,1933
09.02.2017	1	59,5129
10.02.2017	1	59,0235
11.02.2017	1	58,8457
14.02.2017	1	58,0619
15.02.2017	1	57,7388
16.02.2017	1	56,7719
17.02.2017	1	57,1507
18.02.2017	1	57,6342
21.02.2017	1	58,0967
22.02.2017	1	57,859
23.02.2017	1	57,4762
28.02.2017	1	57,9371
01.03.2017	1	57,9627
02.03.2017	1	58,3776
03.03.2017	1	58,4067
04.03.2017	1	58,9099
07.03.2017	1	58,337
08.03.2017	1	58,263
10.03.2017	1	58,8318
11.03.2017	1	59,2174
14.03.2017	1	59,1327
15.03.2017	1	58,954
16.03.2017	1	59,1128
17.03.2017	1	58,2437
18.03.2017	1	57,9344
21.03.2017	1	57,2847
22.03.2017	1	57,2323
23.03.2017	1	57,636
24.03.2017	1	57,5228
25.03.2017	1	57,4247
28.03.2017	1	57,0233
29.03.2017	1	56,9364
30.03.2017	1	57,0241
31.03.2017	1	56,3779
01.04.2017	1	55,9606
04.04.2017	1	56,1396
05.04.2017	1	56,5553
06.04.2017	1	55,894
07.04.2017	1	56,4369
08.04.2017	1	56,9201
11.04.2017	1	57,3896
12.04.2017	1	56,9552
13.04.2017	1	56,7556
14.04.2017	1	56,6019
15.04.2017	1	56,2945
18.04.2017	1	56,2505
19.04.2017	1	55,9793
20.04.2017	1	56,1753
21.04.2017	1	56,4165
22.04.2017	1	56,2307
25.04.2017	1	56,0794
26.04.2017	1	55,8453
27.04.2017	1	56,3131
28.04.2017	1	56,9707
29.04.2017	1	56,9838
03.05.2017	1	56,9518
04.05.2017	1	57,0927
05.05.2017	1	57,5714
06.05.2017	1	58,5382
11.05.2017	1	58,0824
12.05.2017	1	57,1161
13.05.2017	1	57,164
